id,St_Racuna,Sifra_Kupca,Datum_Storitve,Knjizenje,Znesek,Fakturiral,Izvajalec
10504,1186,555861,9.1.2015,1,23.00,063,001
10505,41038,555877,22.12.2014,1,23.00,063,031
10506,1250,555913,16.1.2015,0,23.00,037,001
10507,1651,555921,16.1.2015,1,23.00,063,001
10508,868,555924,15.1.2015,0,23.00,037,001
10509,869,555929,15.1.2015,0,23.00,037,001
10510,35418,555942,19.11.2014,1,23.00,063,042
10511,581,555990,5.1.2015,1,23.00,063,007
10512,31335,556051,17.10.2014,2,23.00,063,075
10513,34801,556073,10.11.2014,1,23.00,107,031
10514,34812,556079,10.11.2014,1,23.00,107,031
10515,34280,556108,13.11.2014,0,23.00,037,018
10516,37279,556113,1.12.2014,1,23.00,063,028
10517,37362,556114,2.12.2014,1,23.00,107,028
10518,37364,556116,2.12.2014,1,23.00,107,028
10519,31943,556119,21.10.2014,1,23.00,063,007
10520,35082,556188,14.11.2014,1,23.00,107,005
10521,1188,556193,9.1.2015,2,23.00,063,001
10522,1187,556194,9.1.2015,1,23.00,063,001
10523,369,556196,12.1.2015,0,23.00,037,001
10524,29892,556267,6.10.2014,1,23.00,063,026
10525,29917,556373,8.10.2014,0,23.00,037,001
10526,157,556409,7.1.2015,0,23.00,037,001
10527,1828,556416,21.1.2015,0,23.00,037,005
10528,39098,556417,11.12.2014,1,23.00,107,042
10529,29916,556454,8.10.2014,0,23.00,037,001
10530,30191,556455,8.10.2014,1,23.00,063,001
10531,33073,556495,27.10.2014,1,23.00,107,028
10532,32547,556530,27.10.2014,1,23.00,063,008
10533,35043,556547,17.11.2014,0,23.00,014,013
10534,1555,556626,12.1.2015,2,23.00,063,021
10535,39692,556757,16.12.2014,1,23.00,063,072
10536,38103,556874,1.12.2014,0,23.00,037,018
10537,37921,556881,4.12.2014,2,23.00,063,005
10538,40147,556929,18.12.2014,1,23.00,063,042
10539,37859,556960,4.12.2014,0,23.00,037,013
10540,39661,557018,16.12.2014,2,23.00,063,005
10541,892,557045,8.1.2015,1,23.00,063,001
10542,891,557046,8.1.2015,2,23.00,063,001
10543,32697,557110,3.11.2014,0,23.00,037,009
10544,32003,557114,20.10.2014,1,23.00,063,021
10545,36664,557173,27.11.2014,2,23.00,063,001
10546,1803,557195,21.1.2015,0,23.00,037,009
10547,39551,557224,9.12.2014,0,23.00,037,018
10548,35735,557297,19.11.2014,1,23.00,063,007
10549,40734,557298,24.12.2014,1,23.00,107,027
10550,501,557424,13.1.2015,0,23.00,037,075
10551,31756,557429,22.10.2014,1,23.00,063,031
10552,36993,557518,29.11.2014,0,23.00,037,018
10553,29891,557635,6.10.2014,1,23.00,063,026
10554,30847,557636,10.10.2014,1,23.00,063,026
10555,1642,557705,15.1.2015,1,23.00,063,009
10556,39391,557771,15.12.2014,1,23.00,107,042
10557,39126,557856,10.12.2014,1,23.00,107,028
10558,39040,557917,11.12.2014,1,23.00,107,027
10559,34229,557950,5.11.2014,1,23.00,107,028
10560,40754,557958,23.12.2014,1,23.00,107,021
10561,399,557970,12.1.2015,0,23.00,037,075
10562,34275,558057,11.11.2014,0,23.00,037,018
10563,33524,558063,10.11.2014,0,23.00,037,018
10564,32898,558105,28.10.2014,2,23.00,063,001
10565,35753,558138,20.11.2014,1,23.00,063,075
10566,30147,558170,10.10.2014,0,23.00,037,001
10567,373,558176,12.1.2015,0,23.00,037,027
10568,33412,558230,4.11.2014,1,23.00,063,007
10569,374,558272,12.1.2015,0,23.00,037,027
10570,39130,558313,15.12.2014,0,23.00,037,021
10571,37012,558324,27.11.2014,0,23.00,037,031
10572,517,558347,6.1.2015,1,23.00,063,027
10573,34270,558415,11.11.2014,0,23.00,037,018
10574,39308,558486,9.12.2014,1,23.00,107,024
10575,1011,558536,7.1.2015,1,23.00,063,001
10576,1010,558538,7.1.2015,1,23.00,063,001
10577,31207,558582,21.10.2014,0,23.00,037,022
10578,1519,558630,12.1.2015,1,23.00,063,001
10579,34556,558632,12.11.2014,2,23.00,107,009
10580,40043,558634,18.12.2014,0,23.00,037,072
10581,39818,558665,16.12.2014,1,23.00,063,001
10582,39986,558670,18.12.2014,2,23.00,063,009
10583,30912,558703,16.10.2014,0,23.00,037,001
10584,29913,558704,8.10.2014,0,23.00,037,001
10585,33395,558707,3.11.2014,1,23.00,063,007
10586,30094,558715,9.10.2014,0,23.00,037,075
10587,1439,558716,19.1.2015,0,23.00,037,005
10588,1446,558723,19.1.2015,0,23.00,037,005
10589,1445,558725,19.1.2015,0,23.00,037,005
10590,38374,558728,8.12.2014,2,23.00,107,027
10591,35660,558808,20.11.2014,0,23.00,014,007
10592,30087,558859,9.10.2014,0,23.00,037,001
10593,31544,558893,16.10.2014,2,23.00,063,027
10594,34293,558930,6.11.2014,1,23.00,063,001
10595,34296,558931,6.11.2014,1,23.00,063,001
10596,38860,558944,12.12.2014,0,23.00,037,013
10597,40425,558949,22.12.2014,0,23.00,037,013
10598,40957,558999,23.12.2014,0,23.00,037,072
10599,35576,559126,20.11.2014,0,23.00,014,024
10600,35834,559199,19.11.2014,1,23.00,107,024
10601,30445,559276,8.10.2014,2,23.00,063,075
10602,35191,559345,18.11.2014,2,23.00,063,024
10603,31952,559346,23.10.2014,0,23.00,014,018
10604,37249,559358,1.12.2014,1,23.00,063,005
10605,38212,559376,4.12.2014,1,23.00,107,024
10606,40532,559450,22.12.2014,1,23.00,107,021
10607,34478,559495,14.11.2014,0,23.00,014,027
10608,31457,559520,22.10.2014,0,23.00,037,005
10609,36034,559536,21.11.2014,0,23.00,014,075
10610,35597,559576,18.11.2014,0,23.00,014,018
10611,38814,559601,11.12.2014,0,23.00,037,013
10612,36703,559634,27.11.2014,0,23.00,063,028
10613,36833,559639,26.11.2014,1,23.00,107,028
10614,37160,559695,25.11.2014,1,23.00,107,031
10615,41146,559707,30.12.2014,1,23.00,063,027
10616,1,559764,5.1.2015,0,23.00,037,009
10617,31993,559791,21.10.2014,1,23.00,063,001
10618,34551,559818,12.11.2014,1,23.00,107,009
10619,30833,559862,9.10.2014,1,23.00,063,026
10620,37025,559903,25.11.2014,0,23.00,037,031
10621,37028,559937,25.11.2014,0,23.00,037,031
10622,38933,560033,10.12.2014,1,23.00,107,027
10623,597,560048,13.1.2015,0,23.00,037,005
10624,594,560050,13.1.2015,0,23.00,037,005
10625,687,560051,14.1.2015,0,23.00,037,005
10626,826,560057,15.1.2015,0,23.00,037,005
10627,31636,560065,24.10.2014,0,23.00,035,028
10628,40176,560120,17.12.2014,1,23.00,107,075
10629,35751,560202,20.11.2014,2,23.00,063,005
10630,31683,560281,24.10.2014,0,23.00,014,005
10631,1824,560381,21.1.2015,0,23.00,037,001
10632,36164,560421,24.11.2014,1,23.00,107,021
10633,39123,560454,15.12.2014,0,23.00,037,027
10634,553,560481,6.1.2015,1,23.00,063,075
10635,38249,560507,8.12.2014,0,23.00,037,027
10636,38251,560572,8.12.2014,0,23.00,037,027
10637,40123,560740,17.12.2014,1,23.00,107,042
10638,30446,560742,8.10.2014,1,23.00,063,075
10639,29924,560743,8.10.2014,0,23.00,037,075
10640,489,560783,13.1.2015,0,23.00,037,001
10641,40125,560786,17.12.2014,1,23.00,107,042
10642,39279,560791,12.12.2014,1,23.00,107,042
10643,39992,560796,18.12.2014,1,23.00,063,009
10644,38728,560799,11.12.2014,0,23.00,037,042
10645,40554,560810,19.12.2014,0,23.00,037,005
10646,37991,561060,5.12.2014,1,23.00,107,009
10647,39100,561061,11.12.2014,1,23.00,107,042
10648,36407,561062,25.11.2014,0,23.00,014,021
10649,32163,561481,24.10.2014,1,23.00,063,028
10650,35513,561529,14.11.2014,1,23.00,107,027
10651,38060,561535,5.12.2014,1,23.00,107,028
10652,38056,561536,5.12.2014,1,23.00,107,028
10653,38058,561537,5.12.2014,1,23.00,107,028
10654,38382,561539,8.12.2014,1,23.00,107,028
10655,682,561576,14.1.2015,0,23.00,037,028
10656,670,561601,14.1.2015,0,23.00,037,013
10657,671,561602,14.1.2015,0,23.00,037,013
10658,39356,561606,15.12.2014,1,23.00,107,027
10659,31349,561612,15.10.2014,1,23.00,063,007
10660,38669,561614,9.12.2014,1,23.00,063,028
10661,38670,561615,9.12.2014,1,23.00,063,028
10662,33221,561686,5.11.2014,0,23.00,037,009
10663,33721,561718,30.10.2014,1,23.00,063,021
10664,1240,561746,16.1.2015,0,23.00,037,021
10665,39960,561756,17.12.2014,1,23.00,107,021
10666,39677,561757,17.12.2014,0,23.00,037,021
10667,38737,561791,9.12.2014,2,23.00,063,001
10668,38734,561792,9.12.2014,1,23.00,063,001
10669,33512,562052,6.11.2014,0,23.00,037,018
10670,40362,562290,19.12.2014,1,23.00,107,009
10671,33418,562319,4.11.2014,1,23.00,063,005
10672,38899,562393,11.12.2014,0,23.00,037,021
10673,33076,562528,27.11.2014,1,23.00,107,001
10674,34366,562727,4.11.2014,1,23.00,107,001
10675,33802,562763,5.11.2014,2,23.00,107,009
10676,40801,562888,23.12.2014,2,23.00,107,024
10677,40804,562889,23.12.2014,1,23.00,107,024
10678,40802,562890,23.12.2014,1,23.00,107,024
10679,40628,562893,23.12.2014,0,23.00,037,024
10680,40803,562896,23.12.2014,1,23.00,107,024
10681,40752,562913,24.12.2014,2,23.00,107,024
10682,40703,562916,24.12.2014,0,23.00,037,024
10683,30276,562923,8.10.2014,1,23.00,063,021
10684,31277,562930,20.10.2014,1,23.00,063,075
10685,39975,563046,17.12.2014,1,23.00,107,027
10686,35263,563150,14.11.2014,1,23.00,063,009
10687,38225,563220,3.12.2014,1,23.00,107,021
10688,33409,563270,4.11.2014,1,23.00,063,007
10689,38031,563425,5.12.2014,1,23.00,107,028
10690,38447,563439,9.12.2014,0,23.00,037,028
10691,38283,563442,8.12.2014,0,23.00,037,028
10692,38615,563487,10.12.2014,0,23.00,037,028
10693,39987,563519,18.12.2014,0,23.00,037,005
10694,31831,563535,17.10.2014,1,23.00,063,031
10695,31042,563537,17.10.2014,0,23.00,037,031
10696,39131,563640,12.12.2014,1,23.00,107,007
10697,35015,563689,17.11.2014,0,23.00,014,024
10698,34096,563703,7.11.2014,2,23.00,063,024
10699,34144,563742,13.11.2014,0,23.00,037,028
10700,39866,563748,18.12.2014,0,23.00,037,075
10701,38936,563805,10.12.2014,1,23.00,107,027
10702,896,563838,8.1.2015,1,23.00,063,001
10703,32007,563870,20.10.2014,1,23.00,063,021
10704,32693,563900,3.11.2014,0,23.00,037,009
10705,40672,563910,24.12.2014,0,23.00,037,072
10706,33426,563944,4.11.2014,1,23.00,063,075
10707,35324,564003,19.11.2014,0,23.00,014,013
10708,36116,564077,24.11.2014,1,23.00,107,038
10709,40789,564122,23.12.2014,1,23.00,107,075
10710,34183,564218,6.11.2014,2,23.00,063,005
10711,31239,564247,21.10.2014,0,23.00,037,021
10712,36986,564255,29.11.2014,0,23.00,037,018
10713,37874,564269,3.12.2014,1,23.00,063,021
10714,36272,564277,25.11.2014,0,23.00,014,028
10715,31692,564330,27.10.2014,0,23.00,014,001
10716,1256,564382,16.1.2015,0,23.00,037,005
10717,39902,564481,17.12.2014,1,23.00,107,005
10718,39239,564635,12.12.2014,1,23.00,107,027
10719,30868,564709,13.10.2014,1,23.00,063,015
10720,40468,564719,18.12.2014,0,23.00,037,022
10721,38333,564721,5.12.2014,0,23.00,037,022
10722,34092,564771,6.11.2014,1,23.00,063,021
10723,39807,564775,16.12.2014,1,23.00,063,075
10724,33887,564789,12.11.2014,0,23.00,037,013
10725,36727,564948,27.11.2014,0,23.00,063,021
10726,40256,564999,19.12.2014,0,23.00,037,072
10727,36184,565007,24.11.2014,1,23.00,107,076
10728,1262,565008,16.1.2015,0,23.00,037,076
10729,36509,565009,25.11.2014,1,23.00,063,072
10730,1047,565098,7.1.2015,1,23.00,063,076
10731,35507,565101,18.11.2014,1,23.00,063,008
10732,35379,565163,19.11.2014,0,23.00,014,075
10733,31669,565179,24.10.2014,0,23.00,014,022
10734,29888,565324,6.10.2014,1,23.00,063,026
10735,38716,565384,9.12.2014,1,23.00,063,021
10736,39167,565391,15.12.2014,0,23.00,037,021
10737,487,565411,13.1.2015,0,23.00,037,021
10738,35864,565419,20.11.2014,1,23.00,063,072
10739,32349,565426,27.10.2014,1,23.00,063,072
10740,30207,565515,9.10.2014,1,23.00,063,076
10741,31103,565521,15.10.2014,1,23.00,063,076
10742,35594,565541,18.11.2014,0,23.00,014,018
10743,3,565563,5.1.2015,0,23.00,037,001
10744,36768,565574,28.11.2014,0,23.00,037,008
10745,35984,565586,21.11.2014,1,23.00,063,008
10746,30226,565681,9.10.2014,1,23.00,063,008
10747,35865,565684,20.11.2014,1,23.00,063,072
10748,361,565692,12.1.2015,0,23.00,037,008
10749,753,565697,5.1.2015,1,23.00,063,008
10750,31879,565708,22.10.2014,1,23.00,063,008
10751,31941,565833,21.10.2014,1,23.00,063,007
10752,31353,565834,16.10.2014,1,23.00,063,007
10753,30043,565988,4.10.2014,1,23.00,063,008
10754,34461,566032,14.11.2014,0,23.00,014,013
10755,32089,566060,28.10.2014,0,23.00,014,005
10756,34942,566128,14.11.2014,2,23.00,107,007
10757,29981,566184,2.10.2014,1,23.00,063,001
10758,33170,566197,30.10.2014,1,23.00,063,072
10759,37468,566259,1.12.2014,1,23.00,063,076
10760,39271,566279,13.12.2014,1,23.00,107,008
10761,31868,566310,22.10.2014,1,23.00,063,072
10762,32133,566311,24.10.2014,1,23.00,063,072
10763,34614,566495,11.11.2014,1,23.00,107,075
10764,31157,566520,15.10.2014,1,23.00,063,008
10765,32370,64086,30.10.2014,0,23.00,037,042
10766,942,566542,8.1.2015,1,23.00,063,008
10767,37877,566556,4.12.2014,0,23.00,037,005
10768,37879,566557,4.12.2014,0,23.00,037,005
10769,460,566563,6.1.2015,1,23.00,063,076
10770,1603,566568,16.1.2015,1,23.00,063,008
10771,38912,566581,10.12.2014,1,23.00,107,072
10772,30323,566610,13.10.2014,0,23.00,037,008
10773,39389,566612,15.12.2014,1,23.00,107,008
10774,32874,566618,24.10.2014,1,23.00,063,031
10775,31758,566655,23.10.2014,1,23.00,063,008
10776,31880,566656,22.10.2014,1,23.00,063,008
10777,1475,566682,19.1.2015,0,23.00,037,076
10778,754,566708,5.1.2015,1,23.00,063,008
10779,755,566709,5.1.2015,1,23.00,063,008
10780,756,566712,5.1.2015,1,23.00,063,008
10781,1087,566713,6.1.2015,1,23.00,063,008
10782,127,566719,7.1.2015,0,23.00,037,008
10783,38046,566762,3.12.2014,1,23.00,063,001
10784,34654,566764,13.11.2014,1,23.00,063,001
10785,35978,566898,21.11.2014,1,23.00,063,008
10786,36677,566904,27.11.2014,1,23.00,063,028
10787,30017,566920,6.10.2014,1,23.00,063,072
10788,29800,566921,7.10.2014,0,23.00,037,072
10789,40258,566925,19.12.2014,0,23.00,037,008
10790,36963,566936,26.11.2014,0,23.00,037,018
10791,33647,566938,11.11.2014,0,23.00,037,013
10792,36259,566940,25.11.2014,0,23.00,014,013
10793,34610,566984,13.11.2014,1,23.00,063,072
10794,30674,567031,15.10.2014,0,23.00,037,015
10795,33528,567058,10.11.2014,0,23.00,037,018
10796,33646,567067,11.11.2014,0,23.00,037,013
10797,30459,567135,13.10.2014,0,23.00,037,075
10798,38608,567140,10.12.2014,0,23.00,037,028
10799,675,567147,14.1.2015,0,23.00,037,001
10800,1432,567148,19.1.2015,0,23.00,037,001
10801,490,567166,13.1.2015,0,23.00,037,001
10802,34742,567177,13.11.2014,1,23.00,063,008
10803,1046,567187,7.1.2015,1,23.00,063,076
10804,38671,567200,9.12.2014,1,23.00,063,028
10805,35857,567280,20.11.2014,1,23.00,063,001
10806,38043,567281,3.12.2014,1,23.00,063,001
10807,32783,567312,29.10.2014,1,23.00,063,008
10808,99,567357,6.1.2015,0,23.00,037,076
10809,34301,567444,5.11.2014,1,23.00,107,072
10810,29703,567486,2.10.2014,1,23.00,063,008
10811,38200,567557,3.12.2014,2,23.00,107,024
10812,38250,567558,8.12.2014,0,23.00,037,027
10813,37883,567654,3.12.2014,1,23.00,063,076
10814,37132,567754,28.11.2014,1,23.00,107,008
10815,35361,567760,17.11.2014,1,23.00,063,008
10816,36618,567765,26.11.2014,1,23.00,107,008
10817,36617,567769,26.11.2014,1,23.00,107,008
10818,31351,567800,15.10.2014,1,23.00,063,007
10819,38133,567825,5.12.2014,1,23.00,107,076
10820,35961,567905,21.11.2014,1,23.00,063,076
10821,109,567918,7.1.2015,0,23.00,037,005
10822,945,567952,8.1.2015,1,23.00,063,008
10823,32037,568035,21.10.2014,1,23.00,063,008
10824,639,568039,14.1.2015,0,23.00,037,072
10825,38073,568074,5.12.2014,1,23.00,107,072
10826,30764,568104,14.10.2014,1,23.00,063,072
10827,642,568193,14.1.2015,0,23.00,037,072
10828,33019,568198,28.10.2014,1,23.00,107,008
10829,35057,568240,17.11.2014,0,23.00,014,018
10830,40706,568242,23.12.2014,0,23.00,037,075
10831,37530,568294,1.12.2014,1,23.00,063,008
10832,31732,568317,23.10.2014,1,23.00,063,064
10833,36092,568392,19.11.2014,1,23.00,107,076
10834,30326,568412,13.10.2014,0,23.00,037,008
10835,30913,568420,17.10.2014,0,23.00,037,001
10836,32134,568433,24.10.2014,1,23.00,063,072
10837,33777,64147,5.11.2014,1,23.00,107,024
10838,33757,568445,3.11.2014,1,23.00,063,008
10839,37913,568486,3.12.2014,1,23.00,063,008
10840,33177,568588,30.10.2014,1,23.00,063,072
10841,38121,568592,5.12.2014,1,23.00,107,076
10842,38125,568594,5.12.2014,1,23.00,107,076
10843,30586,568669,10.10.2014,1,23.00,063,076
10844,30593,568678,11.10.2014,1,23.00,063,076
10845,40092,568902,17.12.2014,1,23.00,107,008
10846,32772,569068,3.11.2014,0,23.00,037,028
10847,907,569087,8.1.2015,1,23.00,063,076
10848,1283,569091,9.1.2015,1,23.00,063,076
10849,40879,569116,15.12.2014,1,23.00,014,072
10850,36181,569186,24.11.2014,1,23.00,107,076
10851,30233,569203,9.10.2014,1,23.00,063,072
10852,31883,569228,22.10.2014,1,23.00,063,008
10853,38145,569266,4.12.2014,1,23.00,063,076
10854,29901,569313,7.10.2014,1,23.00,063,026
10855,34608,569497,11.11.2014,1,23.00,107,075
10856,34394,569548,11.11.2014,1,23.00,063,028
10857,33178,569655,30.10.2014,1,23.00,063,072
10858,30521,569779,13.10.2014,1,23.00,063,021
10859,36819,569817,26.11.2014,1,23.00,107,072
10860,34548,569911,10.11.2014,1,23.00,063,028
10861,37912,569959,3.12.2014,1,23.00,063,008
10862,39699,569962,16.12.2014,1,23.00,063,008
10863,31243,569992,21.10.2014,0,23.00,037,001
10864,33021,570008,28.10.2014,1,23.00,107,008
10865,31001,570026,16.10.2014,1,23.00,063,028
10866,606,570054,5.1.2015,1,23.00,063,005
10867,46,570055,5.1.2015,0,23.00,037,005
10868,608,570056,5.1.2015,1,23.00,063,005
10869,603,570058,5.1.2015,1,23.00,063,005
10870,40370,570070,19.12.2014,1,23.00,107,027
10871,1266,570079,16.1.2015,0,23.00,037,038
10872,40671,570121,24.12.2014,0,23.00,037,072
10873,205,570123,8.1.2015,0,23.00,037,005
10874,41203,570124,24.12.2014,1,23.00,063,072
10875,41153,570125,30.12.2014,1,23.00,063,072
10876,287,570128,8.1.2015,0,23.00,037,072
10877,41150,570132,29.12.2014,1,23.00,063,072
10878,295,570135,8.1.2015,0,23.00,037,072
10879,39563,570143,16.12.2014,0,23.00,037,072
10880,290,570144,8.1.2015,0,23.00,037,072
10881,1304,570145,9.1.2015,1,23.00,063,072
10882,1768,570245,20.1.2015,0,23.00,037,005
10883,1769,570246,20.1.2015,0,23.00,037,005
10884,29398,570251,2.10.2014,0,23.00,037,075
10885,40783,570282,23.12.2014,1,23.00,107,038
10886,40637,570286,23.12.2014,0,23.00,037,038
10887,40636,570295,23.12.2014,0,23.00,037,038
10888,40785,570300,23.12.2014,1,23.00,107,038
10889,40634,570308,23.12.2014,0,23.00,037,038
10890,40784,570310,23.12.2014,1,23.00,107,038
10891,40639,570320,23.12.2014,0,23.00,037,038
10892,40400,570327,22.12.2014,1,23.00,107,038
10893,1096,570331,16.1.2015,0,23.00,037,038
10894,761,570346,14.1.2015,0,23.00,037,038
10895,40668,570357,24.12.2014,0,23.00,037,038
10896,39857,570366,18.12.2014,0,23.00,037,038
10897,40223,570369,19.12.2014,1,23.00,107,038
10898,40503,570371,19.12.2014,0,23.00,037,038
10899,40402,570380,22.12.2014,0,23.00,037,038
10900,40406,570381,22.12.2014,0,23.00,037,038
10901,40504,570388,19.12.2014,0,23.00,037,038
10902,40513,570389,19.12.2014,0,23.00,037,038
10903,40224,570392,19.12.2014,1,23.00,107,038
10904,40510,570397,19.12.2014,0,23.00,037,038
10905,30977,570412,17.10.2014,0,23.00,037,075
10906,31333,570416,17.10.2014,1,23.00,063,075
10907,30453,570423,13.10.2014,0,23.00,037,075
10908,30460,570426,13.10.2014,0,23.00,037,075
10909,31185,570430,14.10.2014,2,23.00,063,075
10910,31079,570432,15.10.2014,1,23.00,063,075
10911,30461,570435,14.10.2014,0,23.00,037,075
10912,866,570479,15.1.2015,0,23.00,037,028
10913,40876,61667,24.12.2014,0,23.00,037,031
10914,863,570488,15.1.2015,0,23.00,037,028
10915,110,570510,7.1.2015,0,23.00,037,005
10916,1348,570511,8.1.2015,2,23.00,063,005
10917,1350,570516,8.1.2015,2,23.00,063,005
10918,1352,570520,8.1.2015,1,23.00,063,005
10919,1351,570521,8.1.2015,1,23.00,063,005
10920,36423,570678,25.11.2014,0,23.00,014,038
10921,156,570729,7.1.2015,0,23.00,037,001
10922,1014,570732,7.1.2015,1,23.00,063,001
10923,36295,570738,24.11.2014,0,23.00,014,075
10924,32630,570780,27.10.2014,1,23.00,063,022
10925,35641,570788,20.11.2014,0,23.00,014,001
10926,30613,570806,11.10.2014,1,23.00,063,008
10927,32650,570829,3.11.2014,0,23.00,037,005
10928,36282,570835,24.11.2014,0,23.00,014,028
10929,34639,570902,12.11.2014,1,23.00,063,001
10930,29702,571116,2.10.2014,1,23.00,063,008
10931,29704,571205,2.10.2014,1,23.00,063,008
10932,35153,571216,17.11.2014,0,23.00,014,042
10933,998,571224,7.1.2015,1,23.00,063,075
10934,889,571235,8.1.2015,1,23.00,063,001
10935,895,571237,8.1.2015,2,23.00,063,001
10936,234,571238,8.1.2015,0,23.00,037,001
10937,893,571241,8.1.2015,1,23.00,063,001
10938,233,571243,8.1.2015,0,23.00,037,001
10939,1228,571284,16.1.2015,0,23.00,037,075
10940,786,571289,14.1.2015,0,23.00,037,075
10941,906,571292,15.1.2015,0,23.00,037,075
10942,784,571296,14.1.2015,0,23.00,037,075
10943,30039,571308,3.10.2014,1,23.00,063,008
10944,37389,571337,2.12.2014,1,23.00,107,076
10945,915,571346,15.1.2015,0,23.00,037,075
10946,29781,571369,3.10.2014,0,23.00,037,075
10947,1736,571372,20.1.2015,0,23.00,037,018
10948,1741,571374,20.1.2015,0,23.00,037,018
10949,1737,571377,20.1.2015,0,23.00,037,018
10950,1738,571378,20.1.2015,0,23.00,037,018
10951,1740,571383,20.1.2015,0,23.00,037,018
10952,1739,571387,20.1.2015,0,23.00,037,018
10953,37820,571442,4.12.2014,0,23.00,037,008
10954,33500,571459,10.11.2014,0,23.00,037,027
10955,34579,571467,12.11.2014,2,23.00,107,027
10956,1755,571762,20.1.2015,0,23.00,037,007
10957,29588,571767,6.10.2014,0,23.00,037,008
10958,379,571802,12.1.2015,0,23.00,037,027
10959,785,571802,14.1.2015,0,23.00,037,075
10960,38421,571816,8.12.2014,1,23.00,107,008
10961,29589,571900,6.10.2014,0,23.00,037,008
10962,40775,571991,24.12.2014,1,23.00,107,075
10963,30914,572146,17.10.2014,0,23.00,037,001
10964,33180,572203,30.10.2014,1,23.00,063,072
